Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-25 00:00:00-04:00,62.14479184093057,62.27292487085758,61.87021707238616,62.16309356689453,30242700,0.0,0.0
2017-04-26 00:00:00-04:00,62.30954426537652,62.52004556650025,61.88853468040164,62.08073425292969,26190800,0.0,0.0
2017-04-27 00:00:00-04:00,62.37359701291189,62.584098267541584,61.85191057906863,62.483421325683594,34971000,0.0,0.0
2017-04-28 00:00:00-04:00,63.06917638985548,63.27967762825623,61.952582744589535,62.65731430053711,39548800,0.0,0.0
2017-05-01 00:00:00-04:00,62.85868144164139,63.654942729611,62.69393796767273,63.52680969238281,31954400,0.0,0.0
2017-05-02 00:00:00-04:00,63.801376955801715,63.801376955801715,63.27053610163195,63.42613220214844,23906100,0.0,0.0
2017-05-03 00:00:00-04:00,63.49933352238404,63.49933352238404,62.88612454467471,63.22476577758789,28928000,0.0,0.0
2017-05-04 00:00:00-04:00,63.17899973917212,63.22476452042418,62.822056790126815,62.97764587402344,21749400,0.0,0.0
2017-05-05 00:00:00-04:00,63.060050558594924,63.17902926964672,62.68479872856245,63.151573181152344,19128800,0.0,0.0
2017-05-08 00:00:00-04:00,63.124101436909456,63.19732230988689,62.62071666359807,63.09664535522461,18566100,0.0,0.0
2017-05-09 00:00:00-04:00,63.02343551443925,63.40783469076933,62.85869201276522,63.18817901611328,22858400,0.0,0.0
2017-05-10 00:00:00-04:00,63.14241093037883,63.66409749473923,63.07834440432501,63.43528747558594,17977800,0.0,0.0
2017-05-11 00:00:00-04:00,62.565791719374815,62.904432950673204,62.34613612804023,62.65731430053711,28789400,0.0,0.0
2017-05-12 00:00:00-04:00,62.79460322758967,62.79460322758967,62.27291682097369,62.5840950012207,18714100,0.0,0.0
2017-05-15 00:00:00-04:00,62.36444334236503,62.67562852498708,61.84275690280761,62.62986373901367,31530300,0.0,0.0
2017-05-16 00:00:00-04:00,62.80478277353165,63.918570343772984,62.740349014021916,63.89095687866211,34956000,0.39,0.0
2017-05-17 00:00:00-04:00,63.41226889350257,63.60557007698277,62.06836041115238,62.11438751220703,30548800,0.0,0.0
2017-05-18 00:00:00-04:00,62.04075860872805,62.712709464697454,61.80143027925561,62.326107025146484,25201300,0.0,0.0
2017-05-19 00:00:00-04:00,62.13279510731421,62.68508521482928,62.06836137848328,62.30768966674805,26961100,0.0,0.0
2017-05-22 00:00:00-04:00,62.49179327666058,63.0532902921774,62.13280430251058,63.00726318359375,16237600,0.0,0.0
2017-05-23 00:00:00-04:00,63.25578008004127,63.283393528122836,62.94281128203648,63.21895980834961,15425800,0.0,0.0
2017-05-24 00:00:00-04:00,63.39386542495708,63.40306522742663,63.007256015986506,63.30181121826172,14593900,0.0,0.0
2017-05-25 00:00:00-04:00,63.4859490890241,64.32358807382387,63.430722151472516,64.08426666259766,21854100,0.0,0.0
2017-05-26 00:00:00-04:00,64.24991981380586,64.63652221347441,63.992177857943275,64.3971939086914,19827900,0.0,0.0
2017-05-30 00:00:00-04:00,64.2407355173027,64.81143951416016,64.2223218597655,64.81143951416016,17072800,0.0,0.0
2017-05-31 00:00:00-04:00,64.9218884985473,65.11518975167213,64.25913733197523,64.28675079345703,30436400,0.0,0.0
2017-06-01 00:00:00-04:00,64.65493712417754,64.99551948527659,63.92775231388572,64.52606964111328,21603600,0.0,0.0
2017-06-02 00:00:00-04:00,64.83904340167507,66.14613198366557,64.65494196725636,66.05408477783203,34770300,0.0,0.0
2017-06-05 00:00:00-04:00,66.24738927299913,67.09423484469316,66.10010811822521,66.5327377319336,33316800,0.0,0.0
2017-06-06 00:00:00-04:00,66.55113820760936,66.84569343607032,66.52351772949531,66.7536392211914,31511100,0.0,0.0
2017-06-07 00:00:00-04:00,66.86409363754254,66.98375427353095,66.22895613423889,66.63397216796875,22301800,0.0,0.0
2017-06-08 00:00:00-04:00,66.74444270150673,66.75364250524675,65.8147498629466,66.22896575927734,24588300,0.0,0.0
2017-06-09 00:00:00-04:00,66.31181373855514,66.3486340220936,63.13613275518499,64.72857666015625,49187400,0.0,0.0
2017-06-12 00:00:00-04:00,63.743642362448945,64.37877981882752,62.71269572673652,64.23149871826172,47761700,0.0,0.0
2017-06-13 00:00:00-04:00,64.45242273451244,65.18881429910559,64.39719582513061,65.03233337402344,25258600,0.0,0.0
2017-06-14 00:00:00-04:00,65.2716814252225,65.44656903207084,63.90935872556018,64.68256378173828,25510700,0.0,0.0
2017-06-15 00:00:00-04:00,63.76205411996961,64.62731309855292,63.32943165342793,64.34196472167969,26068700,0.0,0.0
2017-06-16 00:00:00-04:00,64.1855156621638,64.46165735087291,63.716065661778806,64.43404388427734,48345100,0.0,0.0
2017-06-19 00:00:00-04:00,64.89426566030862,65.29928176419233,64.75619135009816,65.23484802246094,23798300,0.0,0.0
2017-06-20 00:00:00-04:00,65.18881965665791,65.23484676675915,64.31436074674265,64.35118103027344,21512200,0.0,0.0
2017-06-21 00:00:00-04:00,64.62733685565486,65.00473957789838,64.37880866552692,64.68256378173828,19891100,0.0,0.0
2017-06-22 00:00:00-04:00,64.93106710650605,64.97708718139059,64.16706223138176,64.67333221435547,22965700,0.0,0.0
2017-06-23 00:00:00-04:00,64.51683643225725,65.58460316701839,64.36035555577446,65.54778289794922,27617300,0.0,0.0
2017-06-26 00:00:00-04:00,65.72270805373056,66.00805649358236,64.83904225243815,64.92188262939453,19607000,0.0,0.0
2017-06-27 00:00:00-04:00,64.53527165997335,64.59970539670519,63.67921943039291,63.70683288574219,25215100,0.0,0.0
2017-06-28 00:00:00-04:00,63.70683333031027,64.28673696494356,63.320230907221415,64.24992370605469,25806200,0.0,0.0
2017-06-29 00:00:00-04:00,63.86330687133803,63.9645608784441,62.67587926116224,63.04407501220703,28918700,0.0,0.0
2017-06-30 00:00:00-04:00,63.311029995722464,63.86332022640944,63.274209710643156,63.44910430908203,24161100,0.0,0.0
2017-07-03 00:00:00-04:00,63.81730183437737,64.0658299868333,62.61146028990186,62.749534606933594,16165500,0.0,0.0
2017-07-05 00:00:00-04:00,62.83236392767641,63.918537474252105,62.79554365221204,63.587162017822266,21176300,0.0,0.0
2017-07-06 00:00:00-04:00,62.84156536642132,63.31101511238373,62.70349810827031,63.117713928222656,21117600,0.0,0.0
2017-07-07 00:00:00-04:00,63.237386969158365,64.28674047352773,63.237386969158365,63.93695831298828,16878300,0.0,0.0
2017-07-10 00:00:00-04:00,63.93694705727328,64.66413173013575,63.697618767062266,64.41560363769531,15014500,0.0,0.0
2017-07-11 00:00:00-04:00,64.43400388217266,65.05993448650945,64.20388243973633,64.42479705810547,17460000,0.0,0.0
2017-07-12 00:00:00-04:00,65.06915390580754,65.61223724416064,64.94028643491865,65.4925765991211,17750900,0.0,0.0
2017-07-13 00:00:00-04:00,65.8147576649268,66.31182101309842,65.63986305462055,66.06328582763672,20269800,0.0,0.0
2017-07-14 00:00:00-04:00,66.49591001989297,67.4440095239639,66.23817505056316,66.99297332763672,25868100,0.0,0.0
2017-07-17 00:00:00-04:00,67.01136855812061,67.60967870553743,66.93772800920031,67.51763153076172,21803900,0.0,0.0
2017-07-18 00:00:00-04:00,67.27833325772761,67.55448192793945,66.88253093197764,67.47164154052734,26435300,0.0,0.0
2017-07-19 00:00:00-04:00,67.65572316144092,68.15278646005102,67.60969605087013,67.98709869384766,22416200,0.0,0.0
2017-07-20 00:00:00-04:00,68.2816535322327,68.39211438328852,67.45321470619164,68.31847381591797,42361000,0.0,0.0
2017-07-21 00:00:00-04:00,67.60968435057443,68.38289613329783,67.35194943058323,67.92265319824219,46717100,0.0,0.0
2017-07-24 00:00:00-04:00,67.68332322960558,67.88583123965535,67.3151274861287,67.74775695800781,21394800,0.0,0.0
2017-07-25 00:00:00-04:00,67.93185885696055,68.40130158627733,67.65571029156852,68.29084777832031,22018700,0.0,0.0
2017-07-26 00:00:00-04:00,68.42892204976798,68.46574233044298,67.94106562063747,68.1619873046875,16252200,0.0,0.0
2017-07-27 00:00:00-04:00,67.8950560583161,68.50257322672233,66.56955383960934,67.34276580810547,36844200,0.0,0.0
2017-07-28 00:00:00-04:00,66.89171744878733,67.48082794030313,66.77205679426883,67.2322998046875,18306700,0.0,0.0
2017-07-31 00:00:00-04:00,67.47163936361999,67.60050686616042,66.65240723057629,66.91934204101562,23600100,0.0,0.0
2017-08-01 00:00:00-04:00,67.28751798691486,67.58207319444902,66.72602102524816,66.80886840820312,22132300,0.0,0.0
2017-08-02 00:00:00-04:00,66.78126215645455,66.79046196008045,65.75952213390997,66.51432037353516,26499200,0.0,0.0
2017-08-03 00:00:00-04:00,66.44988333024178,66.68000481896237,66.13691445375149,66.4130630493164,18214400,0.0,0.0
2017-08-04 00:00:00-04:00,66.64318211885158,67.23229254677125,66.49590100049654,66.90091705322266,22579000,0.0,0.0
2017-08-07 00:00:00-04:00,67.01139962791754,67.10344684537091,66.51433622636635,66.64320373535156,18705700,0.0,0.0
2017-08-08 00:00:00-04:00,66.357829986922,67.31513623528608,66.04486812907732,67.0021743774414,22044600,0.0,0.0
2017-08-09 00:00:00-04:00,66.50511067833075,66.7444389945468,66.32101629524182,66.7076187133789,22213400,0.0,0.0
2017-08-10 00:00:00-04:00,66.18295457517743,66.44989639731631,65.67668439133614,65.73191833496094,24734500,0.0,0.0
2017-08-11 00:00:00-04:00,65.91601265309507,66.91933916877505,65.61225054325087,66.73524475097656,21443700,0.0,0.0
2017-08-14 00:00:00-04:00,67.25070706562002,67.85823121598912,67.1494530405585,67.73856353759766,20096600,0.0,0.0
2017-08-15 00:00:00-04:00,68.09945464069834,68.09945464069834,67.59049431753367,67.75706481933594,19181400,0.39,0.0
2017-08-16 00:00:00-04:00,67.8681229779231,68.57142160105822,67.71080831727261,68.15499877929688,18150400,0.0,0.0
2017-08-17 00:00:00-04:00,68.09022911045838,68.35859318070996,66.9982681274414,66.9982681274414,22977500,0.0,0.0
2017-08-18 00:00:00-04:00,66.8779407542742,67.40541283938694,66.56331150287932,67.08152770996094,18761500,0.0,0.0
2017-08-21 00:00:00-04:00,67.06302366726999,67.07227954539127,66.35046931542607,66.76689910888672,17734800,0.0,0.0
2017-08-22 00:00:00-04:00,66.95198999436533,67.7755868359333,66.95198999436533,67.7015609741211,14343700,0.0,0.0
2017-08-23 00:00:00-04:00,67.51647952597388,67.6923059528662,67.11856139049048,67.29438781738281,13766500,0.0,0.0
2017-08-24 00:00:00-04:00,67.3128897304664,67.4239391102472,66.6928799120678,67.2666244506836,17098300,0.0,0.0
2017-08-25 00:00:00-04:00,67.42391830397283,67.87735744285781,67.0722726334326,67.38690185546875,12794300,0.0,0.0
2017-08-28 00:00:00-04:00,67.60901502070115,67.63677560087991,67.13707103732649,67.39617919921875,14569700,0.0,0.0
2017-08-29 00:00:00-04:00,66.85943937790933,67.70154781639344,66.67436416909597,67.5997543334961,11478400,0.0,0.0
2017-08-30 00:00:00-04:00,67.56272343674182,68.67318857256996,67.39615296035109,68.48811340332031,16897800,0.0,0.0
2017-08-31 00:00:00-04:00,68.50663474395738,69.36724790441934,68.29379895361565,69.19142150878906,27652800,0.0,0.0
2017-09-01 00:00:00-04:00,69.13590246522068,69.1636630421844,68.14573521256764,68.42335510253906,21736200,0.0,0.0
2017-09-05 00:00:00-04:00,67.8681216208363,68.377089112961,67.53498760618929,68.11798095703125,21556000,0.0,0.0
2017-09-06 00:00:00-04:00,68.23827431221159,68.51589420824374,67.87737268347014,67.92364501953125,16535800,0.0,0.0
2017-09-07 00:00:00-04:00,68.18276408151289,69.03412154417315,68.10873115602024,68.79351806640625,17471200,0.0,0.0
2017-09-08 00:00:00-04:00,68.78425809612372,68.88605158713358,68.33081179610986,68.46037292480469,14703800,0.0,0.0
2017-09-11 00:00:00-04:00,68.76573726489751,69.34873755651947,68.76573726489751,69.18216705322266,17910400,0.0,0.0
2017-09-12 00:00:00-04:00,69.1821643094797,69.62634759387748,68.82126274334426,69.1081314086914,14394900,0.0,0.0
2017-09-13 00:00:00-04:00,69.33950174645723,69.61712168568825,68.98785594224383,69.5986099243164,13380800,0.0,0.0
2017-09-14 00:00:00-04:00,69.40426435929766,69.85770357626502,68.96007396092473,69.19142150878906,15733900,0.0,0.0
2017-09-15 00:00:00-04:00,69.24694826294471,69.76516449999448,68.54364975540093,69.69113159179688,38578400,0.0,0.0
2017-09-18 00:00:00-04:00,69.61709177493435,70.30187838794133,69.44126541828669,69.55231475830078,23307000,0.0,0.0
2017-09-19 00:00:00-04:00,69.59860426609215,70.06129942041545,69.41352902842993,69.81144714355469,16093300,0.0,0.0
2017-09-20 00:00:00-04:00,69.72816125390113,69.91324355945368,68.76575444553202,69.3487548828125,21587900,0.0,0.0
2017-09-21 00:00:00-04:00,69.50603962184428,69.62633777353349,68.58064967300884,68.67318725585938,19186100,0.0,0.0
2017-09-22 00:00:00-04:00,68.46961477041691,68.95082159893887,68.34006071508404,68.85828399658203,14111400,0.0,0.0
2017-09-25 00:00:00-04:00,68.56216651250274,68.71023235494283,67.4794615152894,67.79409790039062,24149200,0.0,0.0
2017-09-26 00:00:00-04:00,68.17350426634944,68.30305834840054,67.54423855631495,67.79409790039062,18019600,0.0,0.0
2017-09-27 00:00:00-04:00,68.06245217795467,68.63618958466076,67.71079938270442,68.3400650024414,19565100,0.0,0.0
2017-09-28 00:00:00-04:00,68.05320106051676,68.4511191576055,67.84035819270153,68.35858154296875,10883800,0.0,0.0
2017-09-29 00:00:00-04:00,68.42334407959248,68.97857670992072,68.3678158744435,68.93230438232422,17079100,0.0,0.0
2017-10-02 00:00:00-04:00,69.13591072890578,69.4135306520606,68.75650436477333,69.04337310791016,15304800,0.0,0.0
2017-10-03 00:00:00-04:00,69.09888108422118,69.29321216928349,68.65469776412637,68.71947479248047,12190400,0.0,0.0
2017-10-04 00:00:00-04:00,68.56215374804093,69.14515406889959,68.21050802796479,69.11739349365234,13317700,0.0,0.0
2017-10-05 00:00:00-04:00,69.60786004056267,70.44071272911633,69.36725658383212,70.3019027709961,21195300,0.0,0.0
2017-10-06 00:00:00-04:00,70.02429322602907,70.35743435079195,69.90399500993036,70.32967376708984,13959800,0.0,0.0
2017-10-09 00:00:00-04:00,70.30189026829511,70.83861824548389,70.20009678778804,70.59801483154297,11386500,0.0,0.0
2017-10-10 00:00:00-04:00,70.63503128446976,70.91264409117098,70.4592048981091,70.59801483154297,13944500,0.0,0.0
2017-10-11 00:00:00-04:00,70.66278635013876,70.75532394515812,70.28337303234366,70.71830749511719,15388900,0.0,0.0
2017-10-12 00:00:00-04:00,70.78309613793503,71.5234111399575,70.67205382974863,71.36609649658203,16876500,0.0,0.0
2017-10-13 00:00:00-04:00,71.80102607728162,72.06014127770906,71.52341323850317,71.70848846435547,15335700,0.0,0.0
2017-10-16 00:00:00-04:00,71.64372448015958,72.00462617843178,71.57894743329453,71.8565673828125,12380100,0.0,0.0
2017-10-17 00:00:00-04:00,71.68997546264703,71.82878539604282,71.48638850168871,71.80101776123047,16824000,0.0,0.0
2017-10-18 00:00:00-04:00,71.87506309004041,72.04163362687234,71.59745023543235,71.81954193115234,13300700,0.0,0.0
2017-10-19 00:00:00-04:00,71.78252397183985,72.11566503854223,71.57893697994754,72.09716033935547,15092800,0.0,0.0
2017-10-20 00:00:00-04:00,72.47656866037079,73.07807377277213,72.38403104157852,72.93000793457031,22866400,0.0,0.0
2017-10-23 00:00:00-04:00,73.09657561795532,73.42046080116403,72.88373980906138,72.94851684570312,20627200,0.0,0.0
2017-10-24 00:00:00-04:00,73.0132814053926,73.29089420348812,72.60610749598631,72.97626495361328,17517200,0.0,0.0
2017-10-25 00:00:00-04:00,72.71717008574987,73.19836992612625,72.18969790718627,72.76343536376953,20410800,0.0,0.0
2017-10-26 00:00:00-04:00,73.29087953631135,73.49446645027211,72.87445689242061,72.88371276855469,32120700,0.0,0.0
2017-10-27 00:00:00-04:00,78.07516908294515,79.76862768273422,77.37187059582976,77.55694580078125,71066700,0.0,0.0
2017-10-30 00:00:00-04:00,77.45517027651907,78.03817072159023,76.90919335322121,77.63099670410156,31756700,0.0,0.0
2017-10-31 00:00:00-04:00,78.06592164818373,78.06592164818373,76.90918384170895,76.97396087646484,27086600,0.0,0.0
2017-11-01 00:00:00-04:00,77.43665599905476,77.51068891310929,76.69634097884398,76.97396087646484,22307400,0.0,0.0
2017-11-02 00:00:00-04:00,77.13126019658262,78.15844372942905,76.91842443617855,77.77903747558594,23992900,0.0,0.0
2017-11-03 00:00:00-04:00,77.80681404923547,78.23249271775286,77.17754839573863,77.86233520507812,17633500,0.0,0.0
2017-11-06 00:00:00-05:00,77.91785765420673,78.38055278768816,77.80681534067836,78.16771697998047,19860900,0.0,0.0
2017-11-07 00:00:00-05:00,78.44533063631981,78.56563589077798,77.66800619290169,77.98263549804688,17939700,0.0,0.0
2017-11-08 00:00:00-05:00,77.86232204634526,78.29725652072159,77.57545337608262,78.25098419189453,18034200,0.0,0.0
2017-11-09 00:00:00-05:00,77.83456705477636,77.98262580934149,76.71484580649218,77.81605529785156,21178400,0.0,0.0
2017-11-10 00:00:00-05:00,77.53843200742361,77.8253006594925,77.02021584622413,77.61246490478516,19397800,0.0,0.0
2017-11-13 00:00:00-05:00,77.41816223136536,77.67727040697267,77.23307992009708,77.66801452636719,14196900,0.0,0.0
2017-11-14 00:00:00-05:00,77.27007011780947,77.82530274255097,76.78887039241106,77.77903747558594,18801300,0.0,0.0
2017-11-15 00:00:00-05:00,77.63023115813363,77.83484054316402,76.904803044388,77.17451477050781,19383100,0.42,0.0
2017-11-16 00:00:00-05:00,77.28610991868803,77.58372161594737,77.13730761786965,77.37911224365234,20962800,0.0,0.0
2017-11-17 00:00:00-05:00,77.30471414803887,77.30471414803887,76.4862766640784,76.63508605957031,22079000,0.0,0.0
2017-11-20 00:00:00-05:00,76.63510961361062,76.81181195553913,76.49560253636466,76.75601196289062,16315000,0.0,0.0
2017-11-21 00:00:00-05:00,76.95132232372714,77.97436244124164,76.95132232372714,77.86276245117188,21237500,0.0,0.0
2017-11-22 00:00:00-05:00,77.96505362157122,78.03015596967163,77.23032306693865,77.29542541503906,20553100,0.0,0.0
2017-11-24 00:00:00-05:00,77.20243471803123,77.5930488655466,76.98852291593957,77.43494415283203,7425600,0.0,0.0
2017-11-27 00:00:00-05:00,77.48142482638555,78.1045553679607,77.47212955987757,78.00225067138672,18265200,0.0,0.0
